% Model,main.mph
% Version,COMSOL 5.3.1.275
% Date,"Aug 12 2019, 09:29"
% Table,sandy_loam {tbl2} -
% Time (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg)
25.46259992524781,2.693809252268995,8.074341080034883E-4,6.728338969029347,0.009279288312612209,0.251972848469764,1.5011722378307577E-9
25.56082274631201,3.256287522546206,8.022376554362252E-4,6.685036990623355,0.009215073653593198,0.25197256636672277,1.501170557152636E-9
25.757268388440412,4.3640439195347795,7.919177943598026E-4,6.59904170909239,0.009087823728332334,0.2519719646931308,1.5011669725771617E-9
25.953714030568815,5.442837280233963,7.81744240934418E-4,6.514265607504642,0.008962417513417606,0.2519713048073879,1.5011630411926343E-9
26.15015967269722,6.485700383899992,7.717843022293239E-4,6.431269554880198,0.008841545594582119,0.25197058435832476,1.5011587489915533E-9
26.346605314825624,7.486042267452287,7.621038433009242E-4,6.350602403962963,0.008723941425828163,0.2519698046416397,1.5011541036932673E-9
26.543050956954026,8.437725726879453,7.52759136073335E-4,6.2727330680378,0.008610248368306794,0.2519689683978412,1.5011491216248364E-9
26.73949659908243,9.335144818645219,7.437980981101048E-4,6.198060843600766,0.008501369782609446,0.2519680788782322,1.501143822156463E-9
26.93594224121083,10.173302361094365,7.352575993054048E-4,6.126892967048338,0.00839778271596499,0.2519671395960874,1.5011382262190886E-9
27.132387883339234,10.947887435858696,7.27167320389311E-4,6.059476767556756,0.008299935128725238,0.251966154292859,1.5011323561030772E-9
27.32883352546764,11.655352889263071,7.195469357794635E-4,5.9959761918178796,0.008208026021254628,0.251965126924752,1.501126235378209E-9
27.721724809724442,12.859020149191828,7.057885027250649E-4,5.881327330251218,0.008041611966537139,0.25196296961337683,1.501113382819034E-9
28.114616093981244,13.774147258765538,6.939799801031307E-4,5.78292704948988,0.007900646790288582,0.25196069763499307,1.501099847111143E-9
28.507507378238046,14.407757660938493,6.840435102720387E-4,5.7001265627177355,0.007783513176978616,0.25195834367370734,1.5010858229757937E-9
28.900398662494847,14.786535168724832,6.758400017842249E-4,5.631766822530637,0.007688034337138195,0.25195593903324165,1.5010714969103809E-9
29.293289946751653,14.95930401018957,6.691699836020306E-4,5.576185639107063,0.007611423427427108,0.25195351037537045,1.501057027757081E-9
